"","VCN.TO","VEE.TO","VFV.TO","VVL.TO","VAB.TO","VBU.TO","XSU.TO"
"728",31.555487,31.643929,67.019356,31.444088,24.636541,23.790928,31.859751
"729",31.508039,31.088614,66.659134,31.147081,24.64613,23.771654,31.428282
"730",31.527016,31.19393,66.474167,31.127924,24.521463,23.723478,31.585176
"731",31.35619,31.165205,66.425491,30.811756,24.550234,23.762016,31.349831
"732",30.995554,30.830095,65.870575,30.189007,24.684492,23.877649,30.673218
"733",31.147404,30.791798,65.792686,30.418943,24.732439,23.848742,30.977205
"734",31.365677,30.954569,66.006866,30.380621,24.770803,23.954737,30.918369
"735",31.251795,31.059879,65.481148,30.313555,24.809158,23.896914,30.810501
"736",30.976576,31.356693,65.198807,30.035713,24.799576,23.916191,30.398649
"737",30.891157,31.462017,65.24749,29.892004,24.847519,23.964373,30.36923
"738",30.796261,31.615213,64.439453,29.575838,24.921532,24.070364,30.006409
"739",30.739313,31.634359,63.923462,29.451286,25.027246,24.14567,29.927961
"740",31.024025,31.529039,65.062515,30.294395,24.979197,24.107052,30.820311
"741",31.137913,31.366266,65.734261,30.045294,24.998415,24.068436,30.761475
"742",31.166382,31.222656,65.870575,29.930325,24.979197,24.068436,30.761475
"743",31.185364,31.260956,66.14315,30.054878,25.008028,24.126356,30.9674
"744",31.166382,31.500319,66.406021,30.217749,24.931135,24.107052,31.163519
"745",31.223324,31.873722,66.454704,30.371042,24.911915,24.097395,31.026234
"746",31.185364,31.672661,66.542313,30.121941,24.969578,24.116703,31.06546
"747",31.232817,31.624783,66.814911,30.361462,25.03686,24.164978,31.340025
"748",31.384661,31.500319,67.145912,30.3423,25.056086,24.14567,31.202744
"749",31.479561,31.551346,67.175125,30.323135,25.075302,24.14567,31.320415
"750",31.783255,32.206059,67.710579,30.639303,25.12336,24.213247,31.673433
"751",31.811731,32.215683,67.476913,30.658464,25.12336,24.290483,31.784698
"752",31.90663,32.485275,67.642426,30.639303,25.132971,24.343576,31.942242
"753",31.811731,32.369736,67.613228,30.514751,25.065693,24.251871,31.646847
"754",31.830713,32.31197,67.369827,30.323135,25.12336,24.300142,31.262831
"755",31.555487,31.936466,66.668884,30.1411,25.142582,24.300142,31.065899
"756",31.43211,32.129028,66.308655,30.189007,25.056086,24.242212,31.006821
"757",31.413128,32.292709,66.446518,30.323135,25.09453,24.338755,31.518841
"758",31.575747,32.186798,66.720291,30.668043,25.13497,24.358067,31.912706
"759",31.757494,32.687466,67.541588,30.639303,25.13497,24.351295,31.853624
"760",31.996628,32.562298,67.932671,30.773432,25.192753,24.602741,32.188404
"761",32.015762,32.677834,68.079338,30.735113,25.154232,24.389982,32.030861
"762",31.900974,32.369736,67.805565,30.706367,25.000153,24.293274,32.158867
"763",31.78619,32.32159,67.600243,30.658464,24.971262,24.322283,31.873316
"764",31.939238,32.331226,67.864243,30.658464,25.000153,24.283604,31.893009
"765",31.967936,32.43713,67.89357,30.48601,25.019407,24.293274,31.98163
"766",31.939238,32.292709,67.971786,30.418943,24.932735,24.225574,31.745316
"767",31.843576,32.244572,68.147766,30.658464,24.942366,24.235241,32.089943
"768",31.87228,32.43713,68.206451,30.581818,24.971262,24.254585,31.873316
"769",31.862713,32.43713,68.147766,30.706367,24.96163,24.235241,31.922548
"770",31.834017,32.283081,67.570915,30.3423,25.067562,24.302942,31.676386
"771",31.853148,32.446762,67.707802,30.332718,25.115711,24.331953,31.774853
"772",31.853148,32.283081,67.463364,30.390202,25.115711,24.322283,31.637001
"773",31.900974,32.388992,67.89357,30.466848,25.144604,24.331953,31.538532
"774",32.006199,32.475643,68.509537,30.773432,25.13497,24.312611,31.735466
"775",32.111412,32.581551,68.881073,31.137503,25.202383,24.341627,32.277027
"776",31.843576,32.398621,68.568192,30.802177,25.163866,24.312611,31.883163
"777",31.948805,32.494904,69.174385,30.945887,25.154232,24.331953,32.277027
"778",31.862713,32.446762,68.949501,30.71595,25.13497,24.331953,32.021019
"779",31.805319,32.138668,68.714851,30.610559,25.125341,24.312611,32.385338
"780",31.690535,31.92684,68.362885,30.524334,25.147547,24.341627,32.149021
"781",31.633141,31.272131,67.786011,29.978231,25.321312,24.514097,31.755157
"782",31.422695,31.012167,67.238487,29.508772,25.350267,24.533474,31.331758
"783",31.173992,30.569277,66.40741,28.761473,25.552996,24.717571,30.642498
"784",31.422695,30.781094,66.671402,29.039314,25.601265,24.736954,30.642498
"785",31.680964,30.992914,67.463364,29.288414,25.543344,24.736954,31.252983
"786",31.566179,30.627041,66.935387,28.87644,25.485422,24.698195,30.908356
"787",31.355736,30.34783,66.290092,28.454887,25.601265,24.785402,30.504646
"788",31.566179,30.665558,67.258041,28.818956,25.581955,24.76602,30.809891
"789",30.992252,30.068613,65.703445,28.062077,25.726763,24.862911,30.032011
"790",30.915728,30.251547,65.879448,27.822557,25.832952,24.969498,29.86462
"791",31.193129,30.521135,66.720291,28.368662,25.765379,24.911358,30.484951
"792",31.508789,30.781094,67.756683,28.818956,25.659189,24.862911,30.800043
"793",31.327045,30.771465,67.170044,28.608179,25.678495,24.911358,30.603109
"794",31.499222,30.973652,67.590462,28.684826,25.581955,24.921047,30.83943
"795",31.413132,30.646299,67.590462,28.790213,25.456459,24.862911,30.760658
"796",30.982683,30.193781,65.644791,28.033333,25.620577,24.959808,29.726768
"797",31.068775,30.290058,66.23143,28.148302,25.552996,24.921047,30.120628
"798",31.288782,30.453737,66.338966,28.148302,25.717108,25.008253,29.854773
"799",31.451395,30.54039,66.808281,28.167463,25.726763,25.047016,30.041857
"800",31.690535,30.848494,67.629578,28.742311,25.697802,25.017942,30.573572
"801",31.805319,31.108452,67.766449,28.866859,25.665876,24.988878,30.534187
"802",31.728788,30.992914,67.414482,28.541115,25.694897,25.025766,30.091089
"803",31.824453,31.243242,67.590462,28.83812,25.704573,25.074306,30.317562
"804",32.082722,31.503206,68.558426,29.460867,25.491741,24.957808,30.849276
"805",31.987064,31.483946,68.304199,29.384222,25.482061,24.986933,30.740961
"806",31.920105,31.532091,68.216217,29.815357,25.356304,24.860737,31.115133
"807",32.015762,31.474318,68.098892,30.428526,25.220861,24.744249,31.459763
"808",32.130547,31.859442,68.861519,30.945887,25.230532,24.734545,32.168713
"809",32.274029,32.119404,69.223289,31.060854,25.162815,24.686003,32.208099
"810",32.360123,32.408245,69.516586,31.472828,25.095089,24.540394,32.306568
"811",32.455776,32.080891,69.164619,31.472828,25.133785,24.608345,32.395187
"812",32.637512,32.100147,69.311279,31.214149,25.211184,24.637463,32.267178
"813",32.57056,32.003864,69.506813,31.175827,25.259558,24.666588,32.060406
"814",32.704475,31.801676,69.389496,31.185404,25.307926,24.715128,31.902863
"815",32.752304,31.907583,69.184166,30.99379,25.394997,24.783081,31.873316
"816",32.694912,31.897957,69.07663,30.917147,25.433689,24.802496,31.814238
"817",32.541862,31.486628,68.401985,30.409363,25.530439,24.88986,31.331758
"818",32.532295,31.544971,68.961456,30.783014,25.375648,24.783081,31.696081
"819",32.532295,31.544971,68.78479,30.581818,25.394997,24.821909,31.331758
"820",32.350555,31.068491,68.264565,30.49559,25.414345,24.821909,31.046207
"821",32.340916,31.204628,68.686623,30.524334,25.412409,24.841324,31.164366
"822",31.907391,30.912907,67.675659,30.054878,25.470583,24.871464,30.534187
"823",31.59911,30.980976,66.939522,29.652483,25.509365,24.939526,30.248636
"824",31.714716,31.369934,67.528442,29.614161,25.635408,25.027033,30.327408
"825",31.888121,31.486628,68.382355,29.911163,25.683884,25.065924,30.504646
"826",31.839956,31.272699,68.18605,30.045294,25.548147,24.988146,30.63265
"827",31.570206,31.029594,67.155457,29.393805,25.567535,25.017307,30.120628
"828",31.753252,31.272699,67.734558,29.60458,25.489971,24.949247,30.199402
"829",31.849596,31.525522,67.989746,29.719549,25.354233,24.871464,30.337254
"830",31.878489,31.749178,68.323471,30.438108,25.179707,24.774237,30.898508
"831",31.888121,31.86587,68.941818,30.687204,25.140928,24.764511,31.124979
"832",31.878489,31.972834,68.755333,30.706367,25.170017,24.813129,31.14467
"833",31.878489,31.895037,68.647369,30.562656,25.150618,24.813129,31.479454
"834",31.801422,31.758904,68.323471,30.71595,25.208799,24.813129,31.371143
"835",31.868866,31.895037,68.54921,30.792593,25.150618,24.764511,31.646847
"836",31.830326,31.895037,68.362732,31.032114,25.228188,24.803402,31.72562
"837",31.762888,31.895037,68.431427,31.070436,25.247574,24.822849,31.696081
"838",31.830326,31.914484,68.578659,31.070436,25.218491,24.813129,31.676386
"839",31.907391,32.050625,68.78479,31.233311,25.189402,24.774237,31.853624
"840",31.878489,32.254829,69.167564,31.482412,24.995491,24.706175,32.11948
"841",31.926657,32.177036,69.304985,31.587799,25.053665,24.725618,32.208099
"842",32.080807,32.468761,69.89389,31.472828,25.28636,24.78396,32.109634
"843",32.032635,32.147869,69.707405,31.147081,25.382565,24.92008,31.932398
"844",32.273483,32.643791,70.188347,31.654865,25.333981,24.885015,32.464111
"845",32.427624,32.945244,70.551506,32.143482,25.197935,24.836319,32.651199
"846",32.46616,33.081379,70.541695,32.335098,25.091038,24.719439,32.670891
"847",32.581768,33.091103,70.669289,32.239292,25.168777,24.797356,32.483807
"848",32.697372,33.275864,70.836151,32.450066,25.110468,24.680481,32.533039
"849",32.832245,33.120277,71.287651,32.488392,25.139626,24.641521,32.680733
"850",32.822609,32.935516,71.189491,32.507553,25.129906,24.661003,32.611809
"851",32.880417,32.731312,71.375984,32.507553,25.12019,24.670742,32.621655
"852",32.986389,32.566006,71.523209,32.25845,25.227091,24.729177,32.493649
"853",33.005653,32.507656,71.572289,32.143482,25.353415,24.787621,32.483807
"854",33.121265,32.702141,71.95507,32.32552,25.333981,24.758402,32.611809
"855",33.111629,32.634075,71.906006,32.143482,25.353415,24.787621,32.552731
"856",33.101997,32.886898,72.259354,32.20097,25.460312,24.836319,32.690582
"857",33.082733,32.867447,72.141579,31.961449,25.518612,24.904493,32.542885
"858",33.073097,32.818832,71.935455,31.923124,25.421434,24.855799,32.395187
"859",32.986389,32.818832,72.131744,32.133904,25.431156,24.87528,32.503498
"860",33.150169,33.130001,72.740288,32.574619,25.440874,24.894756,33.23214
"861",33.159794,32.964691,72.799187,32.450066,25.499182,24.914238,33.212452
"862",33.285038,33.042484,73.113266,32.421326,25.440874,24.904493,33.409382
"863",33.32357,32.964691,73.319374,32.392586,25.47003,25.021374,33.330608
"864",33.198334,32.731312,73.064194,32.25845,25.473917,25.040852,33.212452
"865",33.063457,32.692417,72.318245,32.191387,25.386282,24.819391,32.87767
"866",32.890049,32.546562,71.856934,31.750669,25.503136,24.955976,32.798897
"867",32.899689,32.614624,71.719521,31.951864,25.366806,24.916954,33.035213
"868",32.793709,32.741035,71.768593,31.788998,25.259687,24.887684,33.054905
"869",33.082733,33.091103,72.867889,32.469227,25.269426,24.858418,33.488152
"870",32.996025,32.857727,72.4851,32.459648,25.220739,24.858418,33.379841
"871",32.986389,32.954964,72.416389,32.363842,25.230476,24.848658,33.47831
"872",33.005653,33.236965,72.337868,32.248871,25.279169,24.916954,33.399536
"873",33.073097,33.713448,72.975861,32.862041,25.152573,24.809635,33.694935
"874",33.159794,33.713448,73.054375,32.890785,25.30838,24.916954,33.507847
"875",33.294674,33.888481,73.417542,33.101563,25.259687,24.848658,33.754009
"876",33.342842,34.170479,73.466614,33.159046,25.259687,24.848658,33.882015
"877",33.26577,34.209373,73.142715,33.005753,25.210999,24.819391,33.960793
"878",33.33321,34.277447,73.505875,33.034492,25.288902,24.8389,34.09864
"879",33.448818,34.364964,74.104599,33.245274,25.347328,24.8389,34.197105
"880",33.45845,34.326065,74.026077,33.264435,25.337593,24.799879,34.236496
"881",33.564426,34.35524,74.055527,33.130306,25.376547,24.809635,34.30542
"882",33.545155,34.413578,74.045715,33.063236,25.386282,24.975489,34.157719
"883",33.447155,34.267242,73.439873,32.889206,25.302393,24.928577,34.054676
"884",33.37923,34.169025,73.321655,32.800713,25.224358,24.869946,34.203297
"885",33.456856,34.915462,73.912727,32.790878,25.292641,24.967667,34.024948
"886",33.388931,34.326168,73.469429,32.623734,25.46822,25.016529,33.995228
"887",33.471409,34.188671,73.528534,32.594234,25.370674,24.967667,34.044765
"888",33.612103,34.277061,73.617188,32.594234,25.370674,24.928577,33.915958
"889",33.602406,34.502956,74.080193,32.702389,25.282887,24.889492,34.034855
"890",33.757652,34.777958,74.809181,32.692558,25.321903,24.928577,34.044765
"891",33.757652,34.925282,74.582603,32.53524,25.36092,24.948126,33.906055
"892",33.874096,35.406532,75.065308,32.594234,25.36092,24.948126,34.163666
"893",33.971123,35.239574,74.956932,32.633564,25.380426,24.996984,34.292477
"894",34.077862,34.964565,75.025909,32.505745,25.487722,25.026302,34.401466
"895",34.223412,35.131535,75.626808,32.800713,25.438955,24.996984,34.896877
"896",34.359257,35.436001,76.079964,32.790878,25.429199,24.996984,34.777977
"897",34.456291,35.239574,76.079964,32.869541,25.429199,25.153337,34.688801
"898",34.398075,34.591354,75.971611,32.466415,25.526743,25.065392,34.51046
"899",34.446587,34.974388,76.40506,32.53524,25.634035,25.075161,34.480728
"900",34.52422,34.650276,76.365646,32.476246,25.692562,25.124018,34.520363
"901",34.388367,34.326168,75.774582,32.102619,25.79986,25.172882,33.955593
"902",34.136082,33.35384,74.828873,31.571671,25.897402,25.251059,33.74752
"903",34.262226,33.6092,75.459343,31.758484,25.770596,25.211967,33.995228
"904",34.262226,33.815453,75.646523,31.640497,25.887646,25.280373,33.74752
"905",34.242821,33.344021,75.774582,31.463514,25.868135,25.290148,33.73761
"906",33.903206,32.823479,74.671257,31.001394,25.941502,25.368324,33.034126
"907",34.000233,33.206516,75.57756,31.296364,25.961067,25.333086,33.371002
"908",34.262226,34.002056,76.592224,31.689657,25.873032,25.254774,33.886234
"909",34.543613,34.188671,77.49852,32.348427,25.784994,25.22541,34.42128
"910",34.747387,34.188671,77.833458,32.289433,25.82412,25.235201,34.351917
"911",34.563023,33.727055,77.449265,31.964962,25.92194,25.293928,33.906055
"912",34.698868,33.992241,78.050179,31.846975,25.97085,25.352659,34.114124
"913",34.786201,34.326168,78.099442,32.21077,25.882813,25.323298,34.322197
"914",34.892933,34.709209,78.414673,32.377922,25.794775,25.293928,34.579811
"915",34.854122,34.335991,78.335861,32.269768,25.804556,25.313509,34.659081
"916",34.931751,34.25742,78.43438,31.994463,25.882813,25.342873,34.520363
"917",34.941452,34.149384,78.2472,31.797813,25.961067,25.37224,34.460911
"918",35.067596,34.365456,78.473778,31.964962,25.90237,25.37224,34.64917
"919",35.125813,34.002056,78.375267,32.004292,26.000193,25.430967,34.728436
"920",34.931751,33.756519,77.252243,31.483179,26.078451,25.489706,34.371738
"921",34.378666,32.764549,75.17366,30.431118,26.176271,25.568014,33.351189
"922",33.621807,32.50919,72.898064,29.546206,26.146919,25.597382,32.15229
"923",33.350113,32.764549,72.681335,29.241404,26.03932,25.587589,31.805498
"924",32.777622,32.558296,71.903107,29.034925,26.068666,25.597382,31.607336
"925",31.92374,32.145794,69.696457,27.943533,26.119633,25.812733,30.259813
"926",32.379791,32.519012,72.198639,28.071354,26.051025,25.760778,30.973207
"927",32.127506,32.469906,70.435295,27.914036,26.374456,25.927418,30.398529
"928",32.777622,32.951157,73.459572,28.533476,26.354856,25.917618,31.290272
"929",32.340977,32.410973,71.213531,27.412586,26.570478,26.084259,30.26972
"930",31.603533,31.831503,69.863922,26.409687,26.7959,26.201889,29.655409
"931",28.275311,29.994883,65.805283,24.2859,26.707693,26.113663,26.732473
"932",29.158308,31.664543,69.37178,25.357628,26.8253,25.770576,27.525135
"933",27.79985,30.28953,66.08815,24.099085,26.266647,25.300064,25.741648
"934",24.481335,27.529686,60.341774,21.149382,25.188538,23.917921,22.660181
"935",26.771303,29.268093,65.771652,22.44725,25.021919,24.858953,24.344584
"936",24.17083,26.125208,58.739521,20.411955,24.179035,25.045198,20.351559
"937",24.840355,28.118975,63.29903,21.247705,24.580875,24.643299,21.887337
"938",23.084066,26.292175,60.687946,19.536877,23.140131,23.996338,19.866053
"939",23.763292,26.547535,61.311047,20.352962,24.551476,23.917921,20.658714
"940",23.219912,26.508249,58.08675,19.772852,24.629883,24.349224,20.11376
"941",22.016706,26.207108,56.949348,19.281235,24.727894,24.83935,19.895779
"942",24.70451,27.732494,62.112171,21.090387,24.845505,24.976582,21.798162
"943",25.636023,28.106461,61.419838,22.221107,24.963116,25.270658,22.293575
"944",26.218222,28.893757,64.832062,22.516077,25.188538,25.476509,23.799629
"945",24.869465,27.220751,62.349545,21.72949,25.041521,25.594137,22.917795
"946",25.597206,27.919477,65.197998,21.886806,25.345356,25.633343,23.373575
"947",26.249294,27.899794,63.645195,21.72949,25.346336,25.564726,23.254675
"948",25.312168,27.210909,61.597866,20.775751,25.375809,25.552912,21.619814
"949",25.683111,27.899794,62.804508,21.021559,25.424931,25.631687,21.827888
"950",25.409784,27.329004,61.785789,20.254639,25.493698,25.651382,21.233391
"951",26.737379,28.618202,65.870544,21.857309,25.395454,25.700615,22.888071
"952",26.766665,28.519791,65.207893,22.122784,25.454401,25.700615,22.957428
"953",27.410938,28.962645,67.670624,23.027359,25.248093,25.78924,23.938345
"954",27.86974,28.795345,68.442078,24.040092,25.611589,26.084646,25.097612
"955",27.694031,28.657566,67.255211,22.90937,25.660709,25.97633,24.404034
"956",28.035688,29.297245,69.4608,23.420652,25.788425,25.986176,24.899446
"957",27.459749,29.070898,68.897041,22.466915,26.210863,26.104343,23.849171
"958",27.323086,29.277561,69.381668,22.02446,26.417168,26.153572,23.690639
"959",28.211401,29.543276,70.776222,23.027359,26.338579,26.104343,24.691374
"960",28.299257,29.533434,70.074005,22.702892,26.171564,26.055107,24.453575
"961",27.449987,28.864233,68.254166,22.280102,26.259981,26.094494,23.888805
"962",28.133308,29.602322,69.688278,22.486582,26.279631,26.084646,24.146421
"963",28.04545,29.257881,69.144302,22.535742,26.348398,26.104343,24.404034
"964",28.445683,29.257881,70.172905,22.820879,26.358227,26.094494,24.810272
"965",28.836153,29.690893,71.013611,23.745121,26.309107,26.015722,25.771374
"966",29.148527,29.681051,70.331154,24.394056,26.387699,26.084646,26.118162
"967",30.017321,30.232159,71.686157,25.406788,26.436819,26.094494,27.307154
"968",29.187574,29.789307,71.161957,24.807014,26.552996,26.0748,26.326237
"969",28.806866,29.041372,69.945427,23.892605,26.641605,26.066912,25.236328
"970",29.041149,29.474388,70.341049,23.597635,26.56284,26.057051,25.375042
"971",29.207098,29.572796,70.815788,23.745121,26.602221,26.057051,25.622749
"972",29.265667,29.700733,70.815788,23.440319,26.484077,25.948557,25.375042
"973",29.255907,29.59248,70.835571,23.607468,26.552996,26.017595,25.741648
"974",29.509712,30.074699,71.686157,24.276068,26.552996,25.938696,26.712656
"975",29.792801,30.094381,72.180679,24.177744,26.474234,25.869656,26.623486
"976",29.334,30.123907,70.97403,23.440319,26.533302,25.948557,25.662382
"977",28.611631,30.094381,69.925644,22.771719,26.464386,25.978148,24.770639
"978",28.611631,30.094381,70.301483,22.604568,26.54315,26.057051,24.839996
"979",28.933769,29.818827,70.993828,23.007694,26.582529,26.076775,25.26605
"980",29.392572,30.281364,71.636703,23.843445,26.484077,26.057051,26.296513
"981",29.656136,30.566757,72.694984,24.295732,26.582529,26.135946,26.999998
"982",29.421854,30.379778,72.338921,24.394056,26.56284,26.145813,27.128803
"983",29.460903,29.858192,72.744438,24.32523,26.671143,26.165537,27.25761
"984",29.802565,30.350252,73.595016,24.58087,26.730211,26.382513,27.743116
"985",29.919703,30.084539,72.596077,25.328129,26.641605,26.224712,27.980915
"986",30.183271,30.084539,73.496109,26.065556,26.661291,26.155674,28.862747
"987",30.17351,29.917238,73.466438,25.996729,26.592379,26.175402,28.218712
"988",29.988033,30.438824,73.901611,25.564106,26.676231,26.234573,28.010639
"989",30.124699,30.665171,73.02137,25.564106,26.666368,26.188148,28.327703
"990",30.417553,31.245802,73.308182,25.859076,26.676231,26.237535,28.545685
"991",30.7885,31.816595,74.14888,26.920969,26.587442,26.158508,29.219446
"992",30.690882,31.432783,74.010414,27.078287,26.488791,26.118996,29.18972
"993",31.315634,32.042938,75.672012,28.38599,26.439461,26.109118,30.299446
"994",31.530388,32.07246,76.057739,29.005426,26.557848,26.13875,30.913759
"995",31.286346,32.003574,75.741249,28.395821,26.676231,26.168386,30.249905
"996",31.071587,32.161034,75.315956,27.333927,26.794619,26.247417,29.486969
"997",29.773277,31.019455,72.09166,25.760754,26.843946,26.217781,27.376511
"998",30.193031,31.668974,72.853233,26.045891,26.853813,26.227657,27.941282
"999",30.378508,31.481989,73.229065,26.252371,26.962334,26.286932,28.5655
"1000",30.671358,31.56072,74.603844,26.989796,26.903137,26.247417,29.338346
"1001",30.495646,31.895321,74.504944,26.409687,26.972197,26.267178,28.714125
"1002",30.603025,31.974052,74.702751,26.33103,27.041254,26.29681,28.714125
"1003",30.603025,32.033096,74.317017,26.675159,27.001795,26.316566,28.545685
"1004",30.675922,32.183197,74.356583,26.055723,27.041254,26.29681,28.842934
"1005",30.744879,32.54858,74.851097,26.252371,27.001795,26.286932,28.971739
"1006",30.242481,32.242455,73.199402,25.426453,26.932734,26.29681,27.989326
"1007",30.488754,32.43008,74.178551,25.682095,27.001795,26.316566,28.377514
"1008",30.025759,32.114075,72.52684,25.259304,27.011658,26.346203,27.710627
"1009",30.4592,32.281952,73.525398,25.750921,27.031389,26.375839,28.556677
"1010",30.685772,31.936319,74.091736,25.760754,27.090714,26.385714,28.964771
"1011",30.892645,33.091717,74.866737,26.036058,27.080828,26.440121,28.745792
"1012",30.84339,33.299095,74.558723,25.406788,27.100601,26.608278,28.865236
"1013",30.991154,34.464367,75.860329,26.006561,27.110487,26.430227,29.024492
"1014",30.853239,34.10886,75.433083,25.71159,27.169811,26.484632,28.496956
"1015",30.912346,34.780373,75.413216,25.534607,26.99184,26.469795,28.725887
"1016",30.803986,34.987751,75.502632,25.092154,27.06105,26.548927,28.158537
"1017",31.079811,34.760624,76.327309,25.750921,27.080828,26.499472,28.626352
"1018",30.95175,34.622372,75.711288,25.691925,27.100601,26.499472,28.208303
"1019",31.493553,34.681618,76.73468,26.026224,27.130264,26.539036,28.735842
"1020",31.789082,34.444614,76.853912,26.557173,27.130264,26.558821,29.771008
"1021",31.720125,34.069359,76.923462,26.753819,27.278568,26.578606,29.552031
"1022",31.936846,34.266865,77.181793,26.734156,27.248905,26.588493,29.671473
"1023",32.035355,34.64212,77.648781,26.508011,27.298346,26.608278,29.58189
"1024",32.005802,34.691498,77.271217,26.5965,27.308233,26.647844,29.940218
"1025",32.035355,34.444614,77.469933,26.508011,27.298346,26.677517,29.980032
"1026",31.739828,34.197735,76.48629,26.508011,27.278568,26.697304,29.989985
"1027",31.680721,34.128609,76.088852,26.498178,27.308233,26.697304,29.651566
"1028",32.015656,34.474243,76.257759,26.439184,27.298346,26.657734,29.890451
"1029",31.966402,34.16811,75.969612,26.439184,27.387323,26.677517,29.591845
"1030",32.330883,34.63224,76.645256,26.675159,27.367552,26.707195,30.13929
"1031",32.330883,34.533493,77.002945,26.468681,27.426872,26.746759,30.049707
"1032",32.064907,34.197735,77.281151,25.957399,27.453625,26.756649,29.790915
"1033",32.4688,34.64212,77.648781,26.429352,27.532887,26.805189,30.507568
"1034",32.724926,34.869247,77.946854,26.753819,27.473444,26.775473,31.005245
"1035",32.877613,35.0075,78.572815,26.763651,27.532887,26.824999,31.045059
"1036",32.823433,34.474243,79.089485,27.029125,27.493259,26.785379,31.572596
"1037",32.92194,34.434738,79.168968,27.609234,27.44372,26.765564,31.881155
"1038",32.724926,34.177986,78.264801,27.884541,27.305014,26.676414,31.721901
"1039",32.91209,34.464367,79.099419,28.032024,27.20594,26.607073,31.861248
"1040",32.803734,34.187862,78.682114,27.412586,27.136587,26.527826,31.771667
"1041",32.813583,34.35574,78.890762,27.658394,27.146496,26.478296,31.711946
"1042",33.089409,34.592743,78.801338,27.481415,27.215845,26.51792,31.871202
"1043",33.020454,34.64212,78.821213,27.127449,27.265381,26.56745,31.572596
"1044",32.91209,34.335991,78.751663,27.166777,27.20594,26.527826,31.622364
"1045",32.990902,34.177986,78.811279,26.84231,27.245569,26.547638,31.473063
"1046",32.803734,34.385365,79.119286,26.704659,27.235662,26.587261,31.254084
"1047",33.01553,34.82975,80.12281,27.196276,27.245569,26.577356,31.552691
"1048",33.040157,35.06675,80.172493,27.383091,27.166309,26.537733,31.612411
"1049",33.355389,35.0075,80.768639,27.127449,27.146496,26.51792,31.38348
"1050",33.256874,34.740871,80.828255,27.097952,27.047419,26.438671,31.492968
"1051",33.217472,35.106251,81.17601,27.2651,27.057327,26.438671,31.741806
"1052",32.774181,34.266865,80.679214,26.930801,27.120859,26.527826,31.403385
"1053",33.050003,34.967999,81.474091,26.783316,27.210205,26.581385,31.741806
"1054",33.18792,34.81987,82.576973,27.117617,27.319399,26.650814,32.03046
"1055",32.705223,34.405117,80.19236,26.891472,27.339256,26.66073,31.074919
"1056",32.252079,34.207607,79.089485,27.019293,27.239986,26.511955,30.865896
"1057",31.986103,33.960732,77.93692,26.950466,27.239986,26.53179,30.248777
"1058",32.587009,34.266865,79.019928,27.08812,27.239986,26.521873,30.716593
"1059",32.192974,33.822479,77.917046,26.743988,27.299547,26.521873,30.308498
"1060",32.242226,34.04961,77.857437,26.871807,27.349182,26.561546,30.109428
"1061",32.537754,34.582867,78.811279,27.21594,27.349182,26.561546,30.925617
"1062",32.675667,34.977875,79.337875,27.078287,27.319399,26.566505,30.945524
"1063",32.389992,34.879124,78.890762,27.255268,27.289621,26.561546,31.254084
"1064",32.291481,34.70137,78.036285,27.2651,27.309473,26.571468,31.0152
"1065",32.163418,34.582867,77.479874,27.068455,27.289621,26.53179,30.93557
"1066",31.769381,34.478359,77.112244,26.33103,27.319399,26.54171,29.820774
"1067",32.114162,34.239479,77.956787,26.252371,27.299547,26.561546,30.05966
"1068",31.503403,33.861252,76.595581,25.937735,27.299547,26.502037,29.124029
"1069",31.641317,33.702,76.645256,25.839413,27.289621,26.492119,29.163841
"1070",31.946697,33.741814,78.105827,26.163879,27.279692,26.492119,29.731194
"1071",32.311184,34.090179,79.238525,26.675159,27.249914,26.511955,30.318451
"1072",32.271778,34.110085,79.021179,26.449017,27.25984,26.54171,30.248777
"1073",32.08503,34.468407,79.170723,26.360525,27.190197,26.482201,30.328405
"1074",32.184368,34.637611,79.370117,26.340862,27.249891,26.502073,30.766361
"1075",32.224098,34.36887,78.761955,26.822647,27.220043,26.502073,30.985338
"1076",32.651237,34.647568,79.918465,27.284767,27.130503,26.402702,31.791574
"1077",32.333366,34.866539,79.041115,27.206108,27.210093,26.422579,31.682085
"1078",32.690971,35.105419,80.257439,27.687893,27.110607,26.402702,32.398739
"1079",32.939308,35.195,80.476776,27.805882,27.140451,26.452391,32.717251
"1080",32.979042,35.234814,80.686142,27.638731,27.120554,26.462326,32.886463
"1081",32.889641,35.543365,81.703064,27.51091,27.1703,26.512009,32.906372
"1082",32.760506,35.304485,81.084938,27.481415,27.200146,26.521948,32.557995
"1083",32.85984,35.224857,81.433884,27.599401,27.200146,26.492138,32.93623
"1084",32.720772,35.324394,81.254425,27.71739,27.210093,26.472263,32.846649
"1085",32.422768,35.195,79.978279,27.471582,27.190197,26.452391,32.538086
"1086",32.402901,35.413975,79.958336,27.51091,27.110607,26.422579,32.607761
"1087",32.303566,35.47369,79.908493,27.491245,27.100657,26.392765,32.209621
"1088",32.392967,35.483646,80.26741,27.825544,27.050911,26.343082,32.876507
"1089",32.442635,35.652851,80.516655,27.923868,27.080759,26.372894,32.956139
"1090",32.025433,35.324394,79.380089,27.530575,27.060862,26.422579,32.249439
"1091",31.916162,35.443832,79.061058,26.960299,27.120554,26.472263,31.990644
